ID,Vulnerability,Package,Version Range,Platform,Date,score,CWE,CVE,published,disclosed,credit
SNYK-JS-FISHINGBOOKERREACTPAGINATION-14103497,Embedded Malicious Code,@fishingbooker/react-pagination,['=2.0.6'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-FISHINGBOOKERREACTLOADER-14103496,Embedded Malicious Code,@fishingbooker/react-loader,['=1.0.7'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-FISHINGBOOKERBROWSERSYNCPLUGIN-14103495,Embedded Malicious Code,@fishingbooker/browser-sync-plugin,['=1.0.5'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-FAQCOMPONENTREACT-14103494,Embedded Malicious Code,@faq-component/react,['=1.0.1'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-FAQCOMPONENTCORE-14103493,Embedded Malicious Code,@faq-component/core,['=0.0.4'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-EVERREALWEBANALYTICS-14103492,Embedded Malicious Code,@everreal/web-analytics,"['=0.0.1', '=0.0.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-EVERREALVALIDATEESMODULEINTEROPIMPORTS-14103491,Embedded Malicious Code,@everreal/validate-esmoduleinterop-imports,"['=1.4.4', '=1.4.5']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-DEVBLINQUISYSTEMS-14103490,Embedded Malicious Code,@dev-blinq/ui-systems,['=1.0.93'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-DEVBLINQCUCUMBERCLIENT-14103489,Embedded Malicious Code,@dev-blinq/cucumber_client,['=1.0.738'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-DEVBLINQCUCUMBERJS-14103488,Embedded Malicious Code,@dev-blinq/cucumber-js,['=1.0.131'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-DEVBLINQAIQALOGIC-14103487,Embedded Malicious Code,@dev-blinq/ai-qa-logic,['=1.0.19'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-COMMUTEMARKETDATACHARTJS-14103486,Embedded Malicious Code,@commute/market-data-chartjs,['=2.3.1'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-COMMUTEMARKETDATA-14103485,Embedded Malicious Code,@commute/market-data,['=1.0.2'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-COMMUTEBLOOM-14103484,Embedded Malicious Code,@commute/bloom,['=1.0.3'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-CLAUSEHQFLOWSSTEPTASKSCREATEURL-14103483,Embedded Malicious Code,@clausehq/flows-step-taskscreateurl,['=0.1.14'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-CLAUSEHQFLOWSSTEPSENDGRIDEMAIL-14103482,Embedded Malicious Code,@clausehq/flows-step-sendgridemail,['=0.1.14'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-CLAUSEHQFLOWSSTEPMQTT-14103481,Embedded Malicious Code,@clausehq/flows-step-mqtt,['=0.1.14'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-CLAUSEHQFLOWSSTEPJSONTOXML-14103480,Embedded Malicious Code,@clausehq/flows-step-jsontoxml,['=0.1.14'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-CLAUSEHQFLOWSSTEPHTTPREQUEST-14103479,Embedded Malicious Code,@clausehq/flows-step-httprequest,['=0.1.14'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-CARETIVECARETCLI-14103478,Embedded Malicious Code,@caretive/caret-cli,['=0.0.2'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ARYANHUSSAINMYANGULARLIB-14103477,Embedded Malicious Code,@aryanhussain/my-angular-lib,['=0.0.23'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTNATIVETIKTOK-14103476,Embedded Malicious Code,@actbase/react-native-tiktok,['=1.1.3'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTNATIVESIMPLEVIDEO-14103475,Embedded Malicious Code,@actbase/react-native-simple-video,['=1.0.13'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTNATIVENAVERLOGIN-14103474,Embedded Malicious Code,@actbase/react-native-naver-login,['=1.0.1'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTNATIVELESSTRANSFORMER-14103473,Embedded Malicious Code,@actbase/react-native-less-transformer,['=1.0.6'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTNATIVEKAKAONAVI-14103472,Embedded Malicious Code,@actbase/react-native-kakao-navi,['=2.0.4'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTNATIVEKAKAOCHANNEL-14103471,Embedded Malicious Code,@actbase/react-native-kakao-channel,['=1.0.2'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTNATIVEFASTIMAGE-14103470,Embedded Malicious Code,@actbase/react-native-fast-image,['=8.5.13'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTNATIVEDEVTOOLS-14103469,Embedded Malicious Code,@actbase/react-native-devtools,['=0.1.3'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTNATIVEACTIONSHEET-14103468,Embedded Malicious Code,@actbase/react-native-actionsheet,['=1.0.3'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTKAKAOSDK-14103467,Embedded Malicious Code,@actbase/react-kakaosdk,['=0.9.27'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTDAUMPOSTCODE-14103466,Embedded Malicious Code,@actbase/react-daum-postcode,['=1.0.5'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASEREACTABSOLUTE-14103465,Embedded Malicious Code,@actbase/react-absolute,['=0.8.3'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASENODESERVER-14103464,Embedded Malicious Code,@actbase/node-server,['=1.1.19'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACTBASENATIVE-14103463,Embedded Malicious Code,@actbase/native,['=0.1.32'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ANTSTACKIOSHELBYSAM-14103462,Embedded Malicious Code,@antstackio/shelbysam,['=1.1.7'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ANTSTACKIOJSONTOGRAPHQL-14103461,Embedded Malicious Code,@antstackio/json-to-graphql,['=1.0.3'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ANTSTACKIOGRAPHQLBODYPARSER-14103460,Embedded Malicious Code,@antstackio/graphql-body-parser,['=0.1.1'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ANTSTACKIOEXPRESSGRAPHQLPROXY-14103459,Embedded Malicious Code,@antstackio/express-graphql-proxy,['=0.2.8'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ANTSTACKIOESLINTCONFIGANTSTACK-14103458,Embedded Malicious Code,@antstackio/eslint-config-antstack,['=0.0.3'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ALEXCOLLSNUXTUX-14103457,Embedded Malicious Code,@alexcolls/nuxt-ux,"['=0.6.1', '=0.6.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ALEXCOLLSNUXTSOCKETIO-14103456,Embedded Malicious Code,@alexcolls/nuxt-socket.io,"['=0.0.7', '=0.0.8']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACCORDPROJECTTEMPLATEENGINE-14103455,Embedded Malicious Code,@accordproject/template-engine,['=2.7.2'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACCORDPROJECTMARKDOWNITCICERO-14103454,Embedded Malicious Code,@accordproject/markdown-it-cicero,['=0.16.26'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACCORDPROJECTCONCERTOMETAMODEL-14103453,Embedded Malicious Code,@accordproject/concerto-metamodel,['=3.12.5'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACCORDPROJECTCONCERTOLINTERDEFAULTRULESET-14103452,Embedded Malicious Code,@accordproject/concerto-linter-default-ruleset,['=3.24.1'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACCORDPROJECTCONCERTOLINTER-14103451,Embedded Malicious Code,@accordproject/concerto-linter,['=3.24.1'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ACCORDPROJECTCONCERTOANALYSIS-14103450,Embedded Malicious Code,@accordproject/concerto-analysis,['=3.24.1'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWWIDGET-14103449,Embedded Malicious Code,@voiceflow/widget,"['=1.7.18', '=1.7.19']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWVOICEFLOWTYPES-14103448,Embedded Malicious Code,@voiceflow/voiceflow-types,"['=3.32.45', '=3.32.46']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWVOICETYPES-14103447,Embedded Malicious Code,@voiceflow/voice-types,"['=2.10.58', '=2.10.59']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWVITESTCONFIG-14103446,Embedded Malicious Code,@voiceflow/vitest-config,"['=1.10.2', '=1.10.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWVITECONFIG-14103445,Embedded Malicious Code,@voiceflow/vite-config,"['=2.6.2', '=2.6.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWVERROR-14103444,Embedded Malicious Code,@voiceflow/verror,"['=1.1.4', '=1.1.5']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWUTILSDESIGNER-14103443,Embedded Malicious Code,@voiceflow/utils-designer,"['=1.74.19', '=1.74.20']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWTSCONFIGPATHS-14103442,Embedded Malicious Code,@voiceflow/tsconfig-paths,"['=1.1.4', '=1.1.5']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWTSCONFIG-14103441,Embedded Malicious Code,@voiceflow/tsconfig,"['=1.12.1', '=1.12.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWTESTCOMMON-14103440,Embedded Malicious Code,@voiceflow/test-common,"['=2.1.1', '=2.1.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWSTYLELINTCONFIG-14103439,Embedded Malicious Code,@voiceflow/stylelint-config,"['=1.1.1', '=1.1.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWSTORYBOOKCONFIG-14103438,Embedded Malicious Code,@voiceflow/storybook-config,"['=1.2.2', '=1.2.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWSTITCHESREACT-14103437,Embedded Malicious Code,@voiceflow/stitches-react,"['=2.3.2', '=2.3.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWSLATESERIALIZER-14103436,Embedded Malicious Code,@voiceflow/slate-serializer,"['=1.7.3', '=1.7.4']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWSERVERLESSPLUGINTYPESCRIPT-14103435,Embedded Malicious Code,@voiceflow/serverless-plugin-typescript,"['=2.1.7', '=2.1.8']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWSEMANTICRELEASECONFIG-14103434,Embedded Malicious Code,@voiceflow/semantic-release-config,"['=1.4.1', '=1.4.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWSECRETSPROVIDER-14103433,Embedded Malicious Code,@voiceflow/secrets-provider,"['=1.9.2', '=1.9.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWSDKRUNTIME-14103432,Embedded Malicious Code,@voiceflow/sdk-runtime,"['=1.43.1', '=1.43.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWRUNTIMECLIENTJS-14103431,Embedded Malicious Code,@voiceflow/runtime-client-js,"['=1.17.2', '=1.17.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWRUNTIME-14103430,Embedded Malicious Code,@voiceflow/runtime,"['=1.29.1', '=1.29.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWREACTCHAT-14103429,Embedded Malicious Code,@voiceflow/react-chat,"['=1.65.3', '=1.65.4']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWPRETTIERCONFIG-14103428,Embedded Malicious Code,@voiceflow/prettier-config,"['=1.10.1', '=1.10.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWPINOPRETTY-14103427,Embedded Malicious Code,@voiceflow/pino-pretty,"['=4.4.1', '=4.4.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWPINO-14103426,Embedded Malicious Code,@voiceflow/pino,"['=6.11.3', '=6.11.4']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWOPENAI-14103425,Embedded Malicious Code,@voiceflow/openai,"['=3.2.2', '=3.2.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWNPMPACKAGEJSONLINTCONFIG-14103424,Embedded Malicious Code,@voiceflow/npm-package-json-lint-config,"['=1.1.1', '=1.1.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWNESTJSTIMEOUT-14103423,Embedded Malicious Code,@voiceflow/nestjs-timeout,"['=1.3.1', '=1.3.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWNESTJSREDIS-14103422,Embedded Malicious Code,@voiceflow/nestjs-redis,"['=1.3.1', '=1.3.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWNESTJSRATELIMIT-14103421,Embedded Malicious Code,@voiceflow/nestjs-rate-limit,"['=1.3.2', '=1.3.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWNESTJSMONGODB-14103420,Embedded Malicious Code,@voiceflow/nestjs-mongodb,"['=1.3.1', '=1.3.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWNESTJSCOMMON-14103419,Embedded Malicious Code,@voiceflow/nestjs-common,"['=2.75.2', '=2.75.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWNATURALLANGUAGECOMMANDER-14103418,Embedded Malicious Code,@voiceflow/natural-language-commander,"['=0.5.2', '=0.5.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWMETRICS-14103417,Embedded Malicious Code,@voiceflow/metrics,"['=1.5.1', '=1.5.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWLOGGER-14103416,Embedded Malicious Code,@voiceflow/logger,"['=2.4.2', '=2.4.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWHUSKYCONFIG-14103415,Embedded Malicious Code,@voiceflow/husky-config,"['=1.3.1', '=1.3.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWGOOGLETYPES-14103414,Embedded Malicious Code,@voiceflow/google-types,"['=2.21.12', '=2.21.13']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWGOOGLEDFESTYPES-14103413,Embedded Malicious Code,@voiceflow/google-dfes-types,"['=2.17.12', '=2.17.13']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWGITBRANCHCHECK-14103412,Embedded Malicious Code,@voiceflow/git-branch-check,"['=1.4.3', '=1.4.4']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWGENERALTYPES-14103411,Embedded Malicious Code,@voiceflow/general-types,"['=3.2.22', '=3.2.23']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWFETCH-14103410,Embedded Malicious Code,@voiceflow/fetch,"['=1.11.1', '=1.11.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWEXCEPTION-14103409,Embedded Malicious Code,@voiceflow/exception,"['=1.10.1', '=1.10.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWESLINTPLUGIN-14103408,Embedded Malicious Code,@voiceflow/eslint-plugin,"['=1.6.1', '=1.6.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWESLINTCONFIG-14103407,Embedded Malicious Code,@voiceflow/eslint-config,"['=7.16.4', '=7.16.5']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWENCRYPTION-14103406,Embedded Malicious Code,@voiceflow/encryption,"['=0.3.2', '=0.3.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWDTOSINTERACT-14103405,Embedded Malicious Code,@voiceflow/dtos-interact,"['=1.40.1', '=1.40.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWDEPENDENCYCRUISERCONFIG-14103404,Embedded Malicious Code,@voiceflow/dependency-cruiser-config,"['=1.8.11', '=1.8.12']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWDEFAULTPROMPTWRAPPERS-14103403,Embedded Malicious Code,@voiceflow/default-prompt-wrappers,"['=1.7.3', '=1.7.4']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWCOMMON-14103402,Embedded Malicious Code,@voiceflow/common,"['=8.9.1', '=8.9.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWCOMMITLINTCONFIG-14103401,Embedded Malicious Code,@voiceflow/commitlint-config,"['=2.6.1', '=2.6.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWCIRCLECICONFIGSDKORBIMPORT-14103400,Embedded Malicious Code,@voiceflow/circleci-config-sdk-orb-import,"['=0.2.1', '=0.2.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWCHATTYPES-14103399,Embedded Malicious Code,@voiceflow/chat-types,"['=2.14.58', '=2.14.59']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWBODYPARSER-14103398,Embedded Malicious Code,@voiceflow/body-parser,"['=1.21.2', '=1.21.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWBASETYPES-14103397,Embedded Malicious Code,@voiceflow/base-types,"['=2.136.2', '=2.136.3']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWBACKENDUTILS-14103396,Embedded Malicious Code,@voiceflow/backend-utils,"['=5.0.1', '=5.0.2']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWAPISDK-14103395,Embedded Malicious Code,@voiceflow/api-sdk,"['=3.28.58', '=3.28.59']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWANTHROPIC-14103394,Embedded Malicious Code,@voiceflow/anthropic,"['=0.4.4', '=0.4.5']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-VOICEFLOWALEXATYPES-14103393,Embedded Malicious Code,@voiceflow/alexa-types,"['=2.15.60', '=2.15.61']",npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ETHEREUMENS-14103392,Embedded Malicious Code,ethereum-ens,['=0.8.1'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-CRYPTOADDRCODEC-14103391,Embedded Malicious Code,crypto-addr-codec,['=0.1.9'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ENSDOMAINSWEB3MODAL-14103390,Embedded Malicious Code,@ensdomains/web3modal,['=1.10.2'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ENSDOMAINSVITEPLUGINI18NEXTLOADER-14103389,Embedded Malicious Code,@ensdomains/vite-plugin-i18next-loader,['=4.0.4'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ENSDOMAINSUNRUGGABLEGATEWAYS-14103388,Embedded Malicious Code,@ensdomains/unruggable-gateways,['=0.0.3'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ENSDOMAINSUNICODECONFUSABLES-14103387,Embedded Malicious Code,@ensdomains/unicode-confusables,['=0.1.1'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ENSDOMAINSUI-14103386,Embedded Malicious Code,@ensdomains/ui,['=3.4.6'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ENSDOMAINSTHORIN-14103385,Embedded Malicious Code,@ensdomains/thorin,['=0.6.51'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ENSDOMAINSTESTUTILS-14103384,Embedded Malicious Code,@ensdomains/test-utils,['=1.3.1'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ENSDOMAINSSUBDOMAINREGISTRAR-14103383,Embedded Malicious Code,@ensdomains/subdomain-registrar,['=0.2.4'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
SNYK-JS-ENSDOMAINSSOLSHA1-14103382,Embedded Malicious Code,@ensdomains/solsha1,['=0.0.4'],npm,24 Nov 2025,9.3,CWE-506,,24 Nov 2025,24 Nov 2025,HelixGuard Team
