REPO_NAME,GITHUB_URL,PERIOD_START,PERIOD_END,CONTRIBUTORS,CUMULATIVE_CONTRIBUTORS
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2018-07-01 00:00:00,2018-12-31 00:00:00,1,1
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2019-01-01 00:00:00,2019-06-30 00:00:00,9,9
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2019-07-01 00:00:00,2019-12-31 00:00:00,11,17
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2020-01-01 00:00:00,2020-06-30 00:00:00,11,24
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2020-07-01 00:00:00,2020-12-31 00:00:00,16,33
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2021-01-01 00:00:00,2021-06-30 00:00:00,13,41
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2021-07-01 00:00:00,2021-12-31 00:00:00,8,46
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2022-01-01 00:00:00,2022-06-30 00:00:00,6,50
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2022-07-01 00:00:00,2022-12-31 00:00:00,11,57
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2023-01-01 00:00:00,2023-06-30 00:00:00,12,63
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2023-07-01 00:00:00,2023-12-31 00:00:00,12,67
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2024-01-01 00:00:00,2024-06-30 00:00:00,8,69
SNYK-GOLANG-SIGSK8SIOAZUREFILECSIDRIVERPKGCSICOMMON-6842383,azurefile-csi-driver,https://github.com/kubernetes-sigs/azurefile-csi-driver,2024-07-01 00:00:00,2024-12-31 00:00:00,11,74
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2018-07-01 00:00:00,2018-12-31 00:00:00,3,3
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2019-01-01 00:00:00,2019-06-30 00:00:00,10,10
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2019-07-01 00:00:00,2019-12-31 00:00:00,42,46
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2020-01-01 00:00:00,2020-06-30 00:00:00,60,92
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2020-07-01 00:00:00,2020-12-31 00:00:00,127,198
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2021-01-01 00:00:00,2021-06-30 00:00:00,100,270
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2021-07-01 00:00:00,2021-12-31 00:00:00,140,367
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2022-01-01 00:00:00,2022-06-30 00:00:00,94,422
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2022-07-01 00:00:00,2022-12-31 00:00:00,123,506
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2023-01-01 00:00:00,2023-06-30 00:00:00,154,609
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2023-07-01 00:00:00,2023-12-31 00:00:00,209,758
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2024-01-01 00:00:00,2024-06-30 00:00:00,154,863
SNYK-GOLANG-GITHUBCOMLAYER5IOMESHERYSERVERMODELS-7148583,meshery,https://github.com/meshery/meshery,2024-07-01 00:00:00,2024-12-31 00:00:00,185,1001
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2018-07-01 00:00:00,2018-12-31 00:00:00,0,0
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2019-01-01 00:00:00,2019-06-30 00:00:00,0,0
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2019-07-01 00:00:00,2019-12-31 00:00:00,0,0
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2020-01-01 00:00:00,2020-06-30 00:00:00,0,0
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2020-07-01 00:00:00,2020-12-31 00:00:00,0,0
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2021-01-01 00:00:00,2021-06-30 00:00:00,0,0
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2021-07-01 00:00:00,2021-12-31 00:00:00,0,0
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2022-01-01 00:00:00,2022-06-30 00:00:00,27,27
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2022-07-01 00:00:00,2022-12-31 00:00:00,18,37
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2023-01-01 00:00:00,2023-06-30 00:00:00,22,45
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2023-07-01 00:00:00,2023-12-31 00:00:00,25,58
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2024-01-01 00:00:00,2024-06-30 00:00:00,22,69
SNYK-GOLANG-CHAINGUARDDEVAPKOPKGBUILDTYPES-7198751,apko,https://github.com/chainguard-dev/apko,2024-07-01 00:00:00,2024-12-31 00:00:00,17,73
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2017-01-01 00:00:00,2017-06-30 00:00:00,34,34
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2017-07-01 00:00:00,2017-12-31 00:00:00,48,66
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2018-01-01 00:00:00,2018-06-30 00:00:00,35,81
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2018-07-01 00:00:00,2018-12-31 00:00:00,35,100
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2019-01-01 00:00:00,2019-06-30 00:00:00,38,120
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2019-07-01 00:00:00,2019-12-31 00:00:00,40,144
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2020-01-01 00:00:00,2020-06-30 00:00:00,34,160
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2020-07-01 00:00:00,2020-12-31 00:00:00,42,189
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2021-01-01 00:00:00,2021-06-30 00:00:00,42,210
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2021-07-01 00:00:00,2021-12-31 00:00:00,36,232
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2022-01-01 00:00:00,2022-06-30 00:00:00,48,257
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2022-07-01 00:00:00,2022-12-31 00:00:00,40,276
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2023-01-01 00:00:00,2023-06-30 00:00:00,53,304
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2023-07-01 00:00:00,2023-12-31 00:00:00,48,329
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2024-01-01 00:00:00,2024-06-30 00:00:00,40,345
SNYK-GOLANG-GITHUBCOMCRIOCRIOSERVER-7210310,cri-o,https://github.com/cri-o/cri-o,2024-07-01 00:00:00,2024-12-31 00:00:00,21,351
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2018-07-01 00:00:00,2018-12-31 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2019-01-01 00:00:00,2019-06-30 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2019-07-01 00:00:00,2019-12-31 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2020-01-01 00:00:00,2020-06-30 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2020-07-01 00:00:00,2020-12-31 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2021-01-01 00:00:00,2021-06-30 00:00:00,7,7
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2021-07-01 00:00:00,2021-12-31 00:00:00,16,19
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2022-01-01 00:00:00,2022-06-30 00:00:00,13,27
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2022-07-01 00:00:00,2022-12-31 00:00:00,7,30
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2023-01-01 00:00:00,2023-06-30 00:00:00,12,37
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2023-07-01 00:00:00,2023-12-31 00:00:00,11,43
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2024-01-01 00:00:00,2024-06-30 00:00:00,9,45
SNYK-GOLANG-GITHUBCOMPROJECTDISCOVERYINTERACTSHCMDINTERACTSHSERVER-7210243,interactsh,https://github.com/projectdiscovery/interactsh,2024-07-01 00:00:00,2024-12-31 00:00:00,6,47
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2017-01-01 00:00:00,2017-06-30 00:00:00,64,64
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2017-07-01 00:00:00,2017-12-31 00:00:00,69,111
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2018-01-01 00:00:00,2018-06-30 00:00:00,72,148
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2018-07-01 00:00:00,2018-12-31 00:00:00,73,189
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2019-01-01 00:00:00,2019-06-30 00:00:00,73,234
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2019-07-01 00:00:00,2019-12-31 00:00:00,72,273
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2020-01-01 00:00:00,2020-06-30 00:00:00,79,322
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2020-07-01 00:00:00,2020-12-31 00:00:00,89,372
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2021-01-01 00:00:00,2021-06-30 00:00:00,85,421
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2021-07-01 00:00:00,2021-12-31 00:00:00,81,468
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2022-01-01 00:00:00,2022-06-30 00:00:00,105,529
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2022-07-01 00:00:00,2022-12-31 00:00:00,99,586
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2023-01-01 00:00:00,2023-06-30 00:00:00,95,632
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2023-07-01 00:00:00,2023-12-31 00:00:00,95,671
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2024-01-01 00:00:00,2024-06-30 00:00:00,91,707
SNYK-GOLANG-GITHUBCOMCONTAINERDCONTAINERDPKGCRISERVER-7210239,containerd,https://github.com/containerd/containerd,2024-07-01 00:00:00,2024-12-31 00:00:00,54,722
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2018-07-01 00:00:00,2018-12-31 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2019-01-01 00:00:00,2019-06-30 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2019-07-01 00:00:00,2019-12-31 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2020-01-01 00:00:00,2020-06-30 00:00:00,0,0
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2020-07-01 00:00:00,2020-12-31 00:00:00,1,1
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2021-01-01 00:00:00,2021-06-30 00:00:00,11,11
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2021-07-01 00:00:00,2021-12-31 00:00:00,28,34
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2022-01-01 00:00:00,2022-06-30 00:00:00,45,72
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2022-07-01 00:00:00,2022-12-31 00:00:00,46,108
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2023-01-01 00:00:00,2023-06-30 00:00:00,59,154
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2023-07-01 00:00:00,2023-12-31 00:00:00,23,162
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2024-01-01 00:00:00,2024-06-30 00:00:00,26,184
SNYK-GOLANG-GITHUBCOMCASGATECASGATEAUTHZ-7176001,casgate,https://github.com/casgate/casgate,2024-07-01 00:00:00,2024-12-31 00:00:00,14,188
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2017-01-01 00:00:00,2017-06-30 00:00:00,36,36
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2017-07-01 00:00:00,2017-12-31 00:00:00,42,66
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2018-01-01 00:00:00,2018-06-30 00:00:00,42,91
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2018-07-01 00:00:00,2018-12-31 00:00:00,48,120
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2019-01-01 00:00:00,2019-06-30 00:00:00,46,145
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2019-07-01 00:00:00,2019-12-31 00:00:00,50,174
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2020-01-01 00:00:00,2020-06-30 00:00:00,72,226
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2020-07-01 00:00:00,2020-12-31 00:00:00,58,263
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2021-01-01 00:00:00,2021-06-30 00:00:00,40,286
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2021-07-01 00:00:00,2021-12-31 00:00:00,45,313
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2022-01-01 00:00:00,2022-06-30 00:00:00,47,343
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2022-07-01 00:00:00,2022-12-31 00:00:00,63,388
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2023-01-01 00:00:00,2023-06-30 00:00:00,45,413
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2023-07-01 00:00:00,2023-12-31 00:00:00,55,441
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2024-01-01 00:00:00,2024-06-30 00:00:00,49,467
SNYK-GOLANG-GITHUBCOMMINIOMINIOCMD-7149928,minio,https://github.com/minio/minio,2024-07-01 00:00:00,2024-12-31 00:00:00,30,475
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2017-01-01 00:00:00,2017-06-30 00:00:00,7,7
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2017-07-01 00:00:00,2017-12-31 00:00:00,3,9
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2018-01-01 00:00:00,2018-06-30 00:00:00,4,11
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2018-07-01 00:00:00,2018-12-31 00:00:00,2,12
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2019-01-01 00:00:00,2019-06-30 00:00:00,2,13
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2019-07-01 00:00:00,2019-12-31 00:00:00,2,14
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2020-01-01 00:00:00,2020-06-30 00:00:00,3,16
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2020-07-01 00:00:00,2020-12-31 00:00:00,2,17
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2021-01-01 00:00:00,2021-06-30 00:00:00,1,17
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2021-07-01 00:00:00,2021-12-31 00:00:00,1,17
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2022-01-01 00:00:00,2022-06-30 00:00:00,1,17
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2022-07-01 00:00:00,2022-12-31 00:00:00,0,17
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2023-01-01 00:00:00,2023-06-30 00:00:00,3,19
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2023-07-01 00:00:00,2023-12-31 00:00:00,0,19
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2024-01-01 00:00:00,2024-06-30 00:00:00,3,21
SNYK-GOLANG-GITHUBCOMHUANDUFACEBOOKV2-7116684,facebook,https://github.com/huandu/facebook,2024-07-01 00:00:00,2024-12-31 00:00:00,2,22
SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBAUTH-7086073,teleport,https://github.com/gravitational/teleport,2017-01-01 00:00:00,2017-06-30 00:00:00,18,18
SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBAUTH-7086073,teleport,https://github.com/gravitational/teleport,2017-07-01 00:00:00,2017-12-31 00:00:00,16,26
SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBAUTH-7086073,teleport,https://github.com/gravitational/teleport,2018-01-01 00:00:00,2018-06-30 00:00:00,22,37
SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBAUTH-7086073,teleport,https://github.com/gravitational/teleport,2018-07-01 00:00:00,2018-12-31 00:00:00,30,56
SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBAUTH-7086073,teleport,https://github.com/gravitational/teleport,2019-01-01 00:00:00,2019-06-30 00:00:00,26,68
SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBAUTH-7086073,teleport,https://github.com/gravitational/teleport,2019-07-01 00:00:00,2019-12-31 00:00:00,25,83
SNYK-GOLANG-GITHUBCOMGRAVITATIONALTELEPORTLIBAUTH-7086073,teleport,https://github.com/gravitational/teleport,2020-01-01 00:00:00,2020-06-30 00:00:00,40,110
