REPO_NAME,GITHUB_URL,PERIOD_START,PERIOD_END,CONTRIBUTORS,CUMULATIVE_CONTRIBUTORS
GHSA-h62f-wm92-2cmw,distribution,https://github.com/distribution/distribution,2021-07-01 00:00:00,2021-12-31 00:00:00,24,236
GHSA-h62f-wm92-2cmw,distribution,https://github.com/distribution/distribution,2022-01-01 00:00:00,2022-06-30 00:00:00,29,255
GHSA-h62f-wm92-2cmw,distribution,https://github.com/distribution/distribution,2022-07-01 00:00:00,2022-12-31 00:00:00,21,267
GHSA-h62f-wm92-2cmw,distribution,https://github.com/distribution/distribution,2023-01-01 00:00:00,2023-06-30 00:00:00,31,286
GHSA-h62f-wm92-2cmw,distribution,https://github.com/distribution/distribution,2023-07-01 00:00:00,2023-12-31 00:00:00,39,311
GHSA-h62f-wm92-2cmw,distribution,https://github.com/distribution/distribution,2024-01-01 00:00:00,2024-06-30 00:00:00,35,331
GHSA-h62f-wm92-2cmw,distribution,https://github.com/distribution/distribution,2024-07-01 00:00:00,2024-12-31 00:00:00,17,338
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2017-01-01 00:00:00,2017-06-30 00:00:00,5,5
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2017-07-01 00:00:00,2017-12-31 00:00:00,2,5
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2018-01-01 00:00:00,2018-06-30 00:00:00,4,6
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2018-07-01 00:00:00,2018-12-31 00:00:00,4,7
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2019-01-01 00:00:00,2019-06-30 00:00:00,1,8
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2019-07-01 00:00:00,2019-12-31 00:00:00,1,8
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2020-01-01 00:00:00,2020-06-30 00:00:00,4,11
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2020-07-01 00:00:00,2020-12-31 00:00:00,3,12
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2021-01-01 00:00:00,2021-06-30 00:00:00,3,12
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2021-07-01 00:00:00,2021-12-31 00:00:00,4,14
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2022-01-01 00:00:00,2022-06-30 00:00:00,0,14
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2022-07-01 00:00:00,2022-12-31 00:00:00,5,17
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2023-01-01 00:00:00,2023-06-30 00:00:00,0,17
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2023-07-01 00:00:00,2023-12-31 00:00:00,0,17
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2024-01-01 00:00:00,2024-06-30 00:00:00,0,17
GHSA-h2p3-h48h-9jj7,pidusage,https://github.com/soyuka/pidusage,2024-07-01 00:00:00,2024-12-31 00:00:00,0,17
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2017-01-01 00:00:00,2017-06-30 00:00:00,20,20
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2017-07-01 00:00:00,2017-12-31 00:00:00,18,34
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2018-01-01 00:00:00,2018-06-30 00:00:00,15,44
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2018-07-01 00:00:00,2018-12-31 00:00:00,20,61
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2019-01-01 00:00:00,2019-06-30 00:00:00,8,66
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2019-07-01 00:00:00,2019-12-31 00:00:00,8,72
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2020-01-01 00:00:00,2020-06-30 00:00:00,22,89
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2020-07-01 00:00:00,2020-12-31 00:00:00,7,93
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2021-01-01 00:00:00,2021-06-30 00:00:00,9,100
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2021-07-01 00:00:00,2021-12-31 00:00:00,7,104
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2022-01-01 00:00:00,2022-06-30 00:00:00,9,108
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2022-07-01 00:00:00,2022-12-31 00:00:00,9,114
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2023-01-01 00:00:00,2023-06-30 00:00:00,4,117
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2023-07-01 00:00:00,2023-12-31 00:00:00,9,123
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2024-01-01 00:00:00,2024-06-30 00:00:00,11,129
GHSA-h2vm-c85r-5vh5,uwsgi,https://github.com/unbit/uwsgi,2024-07-01 00:00:00,2024-12-31 00:00:00,8,132
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2017-01-01 00:00:00,2017-06-30 00:00:00,6,6
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2017-07-01 00:00:00,2017-12-31 00:00:00,3,8
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2018-01-01 00:00:00,2018-06-30 00:00:00,4,11
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2018-07-01 00:00:00,2018-12-31 00:00:00,6,15
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2019-01-01 00:00:00,2019-06-30 00:00:00,3,17
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2019-07-01 00:00:00,2019-12-31 00:00:00,7,23
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2020-01-01 00:00:00,2020-06-30 00:00:00,5,27
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2020-07-01 00:00:00,2020-12-31 00:00:00,5,30
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2021-01-01 00:00:00,2021-06-30 00:00:00,4,33
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2021-07-01 00:00:00,2021-12-31 00:00:00,4,36
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2022-01-01 00:00:00,2022-06-30 00:00:00,2,38
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2022-07-01 00:00:00,2022-12-31 00:00:00,1,39
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2023-01-01 00:00:00,2023-06-30 00:00:00,2,40
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2023-07-01 00:00:00,2023-12-31 00:00:00,5,44
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2024-01-01 00:00:00,2024-06-30 00:00:00,2,45
GHSA-gxhv-3hwf-wjp9,json-patch,https://github.com/evanphx/json-patch,2024-07-01 00:00:00,2024-12-31 00:00:00,0,45
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2018-07-01 00:00:00,2018-12-31 00:00:00,1,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2019-01-01 00:00:00,2019-06-30 00:00:00,0,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2019-07-01 00:00:00,2019-12-31 00:00:00,0,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2020-01-01 00:00:00,2020-06-30 00:00:00,0,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2020-07-01 00:00:00,2020-12-31 00:00:00,0,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2021-01-01 00:00:00,2021-06-30 00:00:00,0,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2021-07-01 00:00:00,2021-12-31 00:00:00,0,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2022-01-01 00:00:00,2022-06-30 00:00:00,0,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2022-07-01 00:00:00,2022-12-31 00:00:00,0,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2023-01-01 00:00:00,2023-06-30 00:00:00,0,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2023-07-01 00:00:00,2023-12-31 00:00:00,0,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2024-01-01 00:00:00,2024-06-30 00:00:00,0,1
GHSA-gqgv-2gp3-qqp3,wxpay-sdk,https://github.com/mixzxu/wxpay-sdk,2024-07-01 00:00:00,2024-12-31 00:00:00,0,1
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2017-01-01 00:00:00,2017-06-30 00:00:00,3,3
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2017-07-01 00:00:00,2017-12-31 00:00:00,4,4
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2018-01-01 00:00:00,2018-06-30 00:00:00,4,4
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2018-07-01 00:00:00,2018-12-31 00:00:00,5,6
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2019-01-01 00:00:00,2019-06-30 00:00:00,4,6
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2019-07-01 00:00:00,2019-12-31 00:00:00,4,7
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2020-01-01 00:00:00,2020-06-30 00:00:00,3,7
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2020-07-01 00:00:00,2020-12-31 00:00:00,3,7
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2021-01-01 00:00:00,2021-06-30 00:00:00,3,7
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2021-07-01 00:00:00,2021-12-31 00:00:00,2,7
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2022-01-01 00:00:00,2022-06-30 00:00:00,4,8
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2022-07-01 00:00:00,2022-12-31 00:00:00,2,8
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2023-01-01 00:00:00,2023-06-30 00:00:00,3,8
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2023-07-01 00:00:00,2023-12-31 00:00:00,4,8
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2024-01-01 00:00:00,2024-06-30 00:00:00,6,9
GHSA-gh2c-6m38-c78j,pywbem,https://github.com/pywbem/pywbem,2024-07-01 00:00:00,2024-12-31 00:00:00,3,9
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2017-01-01 00:00:00,2017-06-30 00:00:00,10,10
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2017-07-01 00:00:00,2017-12-31 00:00:00,12,20
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2018-01-01 00:00:00,2018-06-30 00:00:00,9,26
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2018-07-01 00:00:00,2018-12-31 00:00:00,5,28
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2019-01-01 00:00:00,2019-06-30 00:00:00,7,31
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2019-07-01 00:00:00,2019-12-31 00:00:00,4,34
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2020-01-01 00:00:00,2020-06-30 00:00:00,13,44
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2020-07-01 00:00:00,2020-12-31 00:00:00,9,50
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2021-01-01 00:00:00,2021-06-30 00:00:00,3,52
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2021-07-01 00:00:00,2021-12-31 00:00:00,4,54
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2022-01-01 00:00:00,2022-06-30 00:00:00,7,57
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2022-07-01 00:00:00,2022-12-31 00:00:00,3,59
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2023-01-01 00:00:00,2023-06-30 00:00:00,2,60
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2023-07-01 00:00:00,2023-12-31 00:00:00,7,65
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2024-01-01 00:00:00,2024-06-30 00:00:00,4,67
GHSA-gg48-mpp8-cgqc,ke_search,https://github.com/tpwd/ke_search,2024-07-01 00:00:00,2024-12-31 00:00:00,2,68
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2018-01-01 00:00:00,2018-06-30 00:00:00,1,1
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2018-07-01 00:00:00,2018-12-31 00:00:00,1,2
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2019-01-01 00:00:00,2019-06-30 00:00:00,0,2
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2019-07-01 00:00:00,2019-12-31 00:00:00,2,4
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2020-01-01 00:00:00,2020-06-30 00:00:00,2,5
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2020-07-01 00:00:00,2020-12-31 00:00:00,0,5
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2021-01-01 00:00:00,2021-06-30 00:00:00,1,6
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2021-07-01 00:00:00,2021-12-31 00:00:00,1,7
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2022-01-01 00:00:00,2022-06-30 00:00:00,0,7
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2022-07-01 00:00:00,2022-12-31 00:00:00,2,9
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2023-01-01 00:00:00,2023-06-30 00:00:00,2,10
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2023-07-01 00:00:00,2023-12-31 00:00:00,1,10
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2024-01-01 00:00:00,2024-06-30 00:00:00,2,11
GHSA-g4rg-993r-mgx7,shell-quote,https://github.com/ljharb/shell-quote,2024-07-01 00:00:00,2024-12-31 00:00:00,0,11
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2017-01-01 00:00:00,2017-06-30 00:00:00,4,4
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2017-07-01 00:00:00,2017-12-31 00:00:00,4,5
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2018-01-01 00:00:00,2018-06-30 00:00:00,9,12
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2018-07-01 00:00:00,2018-12-31 00:00:00,9,15
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2019-01-01 00:00:00,2019-06-30 00:00:00,7,17
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2019-07-01 00:00:00,2019-12-31 00:00:00,11,20
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2020-01-01 00:00:00,2020-06-30 00:00:00,14,24
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2020-07-01 00:00:00,2020-12-31 00:00:00,11,28
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2021-01-01 00:00:00,2021-06-30 00:00:00,16,34
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2021-07-01 00:00:00,2021-12-31 00:00:00,11,36
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2022-01-01 00:00:00,2022-06-30 00:00:00,5,36
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2022-07-01 00:00:00,2022-12-31 00:00:00,5,37
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2023-01-01 00:00:00,2023-06-30 00:00:00,5,39
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2023-07-01 00:00:00,2023-12-31 00:00:00,12,46
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2024-01-01 00:00:00,2024-06-30 00:00:00,9,49
GHSA-g53g-q539-93cv,scout,https://github.com/clinical-genomics/scout,2024-07-01 00:00:00,2024-12-31 00:00:00,4,49
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2017-01-01 00:00:00,2017-06-30 00:00:00,83,83
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2017-07-01 00:00:00,2017-12-31 00:00:00,98,134
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2018-01-01 00:00:00,2018-06-30 00:00:00,108,186
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2018-07-01 00:00:00,2018-12-31 00:00:00,102,232
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2019-01-01 00:00:00,2019-06-30 00:00:00,171,336
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2019-07-01 00:00:00,2019-12-31 00:00:00,131,390
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2020-01-01 00:00:00,2020-06-30 00:00:00,85,426
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2020-07-01 00:00:00,2020-12-31 00:00:00,47,444
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2021-01-01 00:00:00,2021-06-30 00:00:00,43,458
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2021-07-01 00:00:00,2021-12-31 00:00:00,19,468
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2022-01-01 00:00:00,2022-06-30 00:00:00,14,470
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2022-07-01 00:00:00,2022-12-31 00:00:00,10,476
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2023-01-01 00:00:00,2023-06-30 00:00:00,8,480
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2023-07-01 00:00:00,2023-12-31 00:00:00,3,482
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2024-01-01 00:00:00,2024-06-30 00:00:00,4,484
GHSA-g5c6-w479-93xm,mono,https://github.com/mono/mono,2024-07-01 00:00:00,2024-12-31 00:00:00,1,485
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2017-01-01 00:00:00,2017-06-30 00:00:00,2,2
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2017-07-01 00:00:00,2017-12-31 00:00:00,3,5
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2018-01-01 00:00:00,2018-06-30 00:00:00,2,7
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2018-07-01 00:00:00,2018-12-31 00:00:00,2,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2019-01-01 00:00:00,2019-06-30 00:00:00,2,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2019-07-01 00:00:00,2019-12-31 00:00:00,0,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2020-01-01 00:00:00,2020-06-30 00:00:00,0,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2020-07-01 00:00:00,2020-12-31 00:00:00,0,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2021-01-01 00:00:00,2021-06-30 00:00:00,0,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2021-07-01 00:00:00,2021-12-31 00:00:00,0,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2022-01-01 00:00:00,2022-06-30 00:00:00,0,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2022-07-01 00:00:00,2022-12-31 00:00:00,0,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2023-01-01 00:00:00,2023-06-30 00:00:00,0,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2023-07-01 00:00:00,2023-12-31 00:00:00,0,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2024-01-01 00:00:00,2024-06-30 00:00:00,0,9
GHSA-g3cc-pvjj-9xq9,osxcollector,https://github.com/Yelp/osxcollector,2024-07-01 00:00:00,2024-12-31 00:00:00,0,9
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2017-01-01 00:00:00,2017-06-30 00:00:00,4,4
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2017-07-01 00:00:00,2017-12-31 00:00:00,3,4
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2018-01-01 00:00:00,2018-06-30 00:00:00,3,5
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2018-07-01 00:00:00,2018-12-31 00:00:00,2,5
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2019-01-01 00:00:00,2019-06-30 00:00:00,4,6
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2019-07-01 00:00:00,2019-12-31 00:00:00,3,6
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2020-01-01 00:00:00,2020-06-30 00:00:00,4,6
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2020-07-01 00:00:00,2020-12-31 00:00:00,3,6
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2021-01-01 00:00:00,2021-06-30 00:00:00,3,6
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2021-07-01 00:00:00,2021-12-31 00:00:00,3,7
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2022-01-01 00:00:00,2022-06-30 00:00:00,3,7
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2022-07-01 00:00:00,2022-12-31 00:00:00,4,7
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2023-01-01 00:00:00,2023-06-30 00:00:00,5,8
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2023-07-01 00:00:00,2023-12-31 00:00:00,3,8
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2024-01-01 00:00:00,2024-06-30 00:00:00,2,8
GHSA-g32q-4fhf-cq72,impresscms,https://github.com/ImpressCMS/impresscms,2024-07-01 00:00:00,2024-12-31 00:00:00,4,8
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2017-01-01 00:00:00,2017-06-30 00:00:00,33,33
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2017-07-01 00:00:00,2017-12-31 00:00:00,14,41
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2018-01-01 00:00:00,2018-06-30 00:00:00,24,58
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2018-07-01 00:00:00,2018-12-31 00:00:00,26,76
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2019-01-01 00:00:00,2019-06-30 00:00:00,21,89
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2019-07-01 00:00:00,2019-12-31 00:00:00,24,103
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2020-01-01 00:00:00,2020-06-30 00:00:00,24,121
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2020-07-01 00:00:00,2020-12-31 00:00:00,14,128
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2021-01-01 00:00:00,2021-06-30 00:00:00,25,145
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2021-07-01 00:00:00,2021-12-31 00:00:00,13,150
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2022-01-01 00:00:00,2022-06-30 00:00:00,21,167
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2022-07-01 00:00:00,2022-12-31 00:00:00,13,175
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2023-01-01 00:00:00,2023-06-30 00:00:00,17,184
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2023-07-01 00:00:00,2023-12-31 00:00:00,13,190
GHSA-fx6x-h9g4-56f8,plugins,https://github.com/containernetworking/plugins,2024-01-01 00:00:00,2024-06-30 00:00:00,9,195
